,Unnamed: 0,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
1339,1339,269490,action,bardbarian,Single-player,7.99,2014,2
1340,1340,269770,action,secrets of grindea,Single-player,14.99,2015,2
1341,1341,269790,adventure,dreadout,Single-player,14.99,2014,2
1342,1342,269810,action,spate,Single-player,1.99,2014,0
1343,1343,270090,action,//n.p.p.d. rush//- the milk of ultraviolet,Single-player,3.99,2014,1
1344,1344,270150,action,running with rifles,Single-player,14.99,2015,0
1345,1345,270170,free to play,depression quest,Single-player,0.0,2014,0
1346,1346,270210,indie,melodys escape,Single-player,9.99,2016,2
1347,1347,270270,action,frozen state,Single-player,11.99,2016,2
1348,1348,270370,free to play,lambda wars beta,Single-player,0.0,2014,0
1349,1349,270450,action,robot roller-derby disco dodgeball,Single-player,9.99,2015,2
1350,1350,270490,adventure,the forest of doom,Single-player,4.99,2014,2
1351,1351,270510,action,epoch,Single-player,9.99,2014,2
1352,1352,270550,action,yet another zombie defense,Single-player,1.99,2014,2
1353,1353,270570,adventure,reversion - the escape (1st chapter),Single-player,0.99,2012,2
1354,1354,270630,action,haunt the house: terrortown,Single-player,4.99,2014,2
1355,1355,270880,indie,american truck simulator,Single-player,19.99,2016,2
1356,1356,270942,animation &amp; modeling,axis game factorys agfpro battlemat multi-player dlc,Single-player,14.99,2014,2
1357,1357,271240,indie,offworld trading company,Single-player,19.99,2016,2
1358,1358,271360,simulation,industry giant 2,Single-player,9.99,2015,2
1359,1359,271500,action,sniper art of victory,Single-player,2.99,2008,1
1360,1360,271520,action,loadout steam launch starter pack,Multi-player,19.99,2014,1
1361,1361,271570,action,space farmers,Multi-player,9.99,2014,1
1362,1362,271590,action,grand theft auto v,Single-player,39.99,2015,1
1363,1363,271640,action,humanity asset,Single-player,9.99,2014,1
1364,1364,271860,indie,super killer hornet: resurrection,Single-player,4.99,2014,1
1365,1365,271900,casual,hexcells plus,Single-player,2.99,2014,2
1366,1366,272060,adventure,serena,Single-player,0.0,2014,2
1367,1367,272510,action,naruto shippuden: ultimate ninja storm revolution,Single-player,29.99,2014,1
1368,1368,272600,adventure,detective grimoire,Single-player,6.99,2014,2
1369,1369,272890,indie,vertiginous golf,Single-player,9.99,2014,1
1370,1370,273110,action,counter-strike nexon: zombies,Single-player,0.0,2014,2
1371,1371,273350,action,evolve stage 2,Single-player,0.0,2015,2
1372,1372,273500,action,over 9000 zombies!,Single-player,1.99,2015,2
1373,1373,273770,simulation,game tycoon 1.5,Single-player,2.99,2014,0
1374,1374,273840,racing,stock car extreme,Single-player,14.99,2015,1
1375,1375,273940,simulation,warehouse and logistics simulator,Single-player,9.99,2014,0
1376,1376,274170,action,hotline miami 2: wrong number,Single-player,14.99,2015,0
1377,1377,274190,action,broforce,Single-player,14.99,2015,1
1378,1378,274230,action,ronin,Single-player,12.99,2015,0
1379,1379,274250,indie,olliolli,Single-player,12.99,2014,2
1380,1380,274270,action,not a hero,Single-player,12.99,2015,2
1381,1381,274290,adventure,gods will be watching,Single-player,9.99,2014,1
1382,1382,274310,indie,always sometimes monsters,Single-player,9.99,2014,0
1383,1383,274350,adventure,dropsy,Single-player,9.99,2015,2
1384,1384,274500,action,brigador: up-armored edition,Single-player,19.99,2016,2
1385,1385,274560,action,revolution ace,Single-player,4.99,2014,2
1386,1386,274620,action,skara - the blade remains,Multi-player,0.0,2017,0
1387,1387,274900,action,murder miners,Single-player,0.99,2014,2
1388,1388,274920,animation &amp; modeling,facerig,Steam Achievements,14.99,2015,1
1389,1389,274940,action,depth,Single-player,19.99,2014,2
1390,1390,274980,indie,influent,Single-player,9.99,2014,2
1391,1391,275100,adventure,shelter 2,Single-player,14.99,2015,2
1392,1392,275180,adventure,costume quest 2,Single-player,14.99,2014,2
1393,1393,275200,action,westerado: double barreled,Single-player,14.99,2015,0
1394,1394,275390,action,guacamelee! super turbo championship edition,Single-player,14.99,2014,2
1395,1395,275490,action,canyon capers,Single-player,6.99,2014,1
1396,1396,275510,strategy,z steel soldiers,Single-player,12.99,2014,2
1397,1397,275530,action,z,Single-player,6.99,2014,2
1398,1398,275610,action,"warhammer 40,000: kill team",Single-player,9.99,2014,1
1399,1399,275670,indie,space run,Single-player,14.99,2014,2
1400,1400,275850,action,no mans sky,Single-player,59.99,2016,2
1401,1401,276340,casual,my riding stables: life with horses,Single-player,9.99,2014,2
1402,1402,276810,rpg,mordheim: city of the damned,Single-player,39.99,2015,2
1403,1403,277430,action,halo: spartan assault,Single-player,2.99,2014,2
1404,1404,277450,strategy,imperial glory,Single-player,4.99,2005,2
1405,1405,277460,strategy,praetorians,Single-player,4.99,2003,2
1406,1406,277520,action,albedo: eyes from outer space,Single-player,14.99,2015,2
1407,1407,277590,action,assassins creed freedom cry,Single-player,14.99,2014,0
1408,1408,277930,adventure,tug,Single-player,0.0,2014,1
1409,1409,278080,action,dynasty warriors 8: xtreme legends complete edition / 真・三國無双７ with 猛将伝,Single-player,49.99,2014,0
1410,1410,278360,adventure,a story about my uncle,Single-player,12.99,2014,2
1411,1411,278460,casual,skyborn,Single-player,14.99,2014,2
1412,1412,278490,adventure,aveyond 3-2: gates of night,Single-player,9.99,2014,0
1413,1413,278620,action,tinykeep,Single-player,9.99,2014,2
1414,1414,278910,indie,interplanetary,Single-player,0.0,2015,2
1415,1415,278970,action,digger online,Multi-player,9.99,2015,2
1416,1416,279160,action,ultionus: a tale of petty revenge,Single-player,6.99,2014,2
1417,1417,279260,adventure,richard &amp; alice,Single-player,5.99,2014,0
1418,1418,279420,casual,gardens inc. – from rakes to riches,Single-player,9.99,2014,2
1419,1419,279520,action,rage runner,Single-player,4.99,2014,0
1420,1420,279720,rpg,the i of the dragon,Single-player,6.99,2004,2
1421,1421,280010,action,gunjitsu,Multi-player,3.99,2015,0
1422,1422,280040,action,a wizards lizard,Single-player,9.99,2014,2
1423,1423,280180,action,hover,Single-player,19.99,2017,2
1424,1424,280220,indie,creeper world 3: arc eternal,Single-player,14.99,2014,2
1425,1425,280520,action,crea,Single-player,14.99,2016,2
1426,1426,280600,action,bloodlust shadowhunter,Single-player,12.99,2015,2
1427,1427,280740,action,aperture tag: the paint gun testing initiative,Single-player,4.99,2014,2
1428,1428,280910,action,t.e.c. 3001,Single-player,3.99,2014,1
1429,1429,280930,action,battlepillars gold edition,Single-player,4.99,2014,0
1430,1430,281050,action,vanguard princess directors cut,Single-player,0.0,2014,2
1431,1431,281200,adventure,a boy and his blob,Single-player,9.99,2016,2
1432,1432,281220,action,bloodrayne betrayal,Single-player,9.99,2014,2
1433,1433,281370,indie,real horror stories ultimate edition,Single-player,1.99,2014,2
1434,1434,281410,action,ubersoldier ii,Single-player,9.99,2008,0
1435,1435,281610,strategy,homeworld: deserts of kharak,Single-player,49.99,2016,2
1436,1436,281820,action,explodemon,Single-player,8.99,2011,0
1437,1437,281990,simulation,stellaris,Single-player,39.99,2016,2
1438,1438,282010,action,carmageddon max pack,Single-player,9.99,1997,1
1439,1439,282050,racing,mx vs. atv supercross encore,Single-player,29.99,2015,2
1440,1440,282070,adventure,this war of mine,Single-player,19.99,2014,0
1441,1441,282140,action,soma,Single-player,29.99,2015,0
1442,1442,282400,simulation,superpower 2 steam edition,Single-player,9.99,2004,2
1443,1443,282440,action,quake live™,Single-player,9.99,2010,0
1444,1444,282560,simulation,rollercoaster tycoon world™,Single-player,14.99,2016,2
1445,1445,282660,utilities,easyanticheat esports,Multi-player,0.0,2006,2
1446,1446,282740,action,organic panic,Single-player,0.0,2014,2
1447,1447,282760,casual,circuits,Single-player,4.99,2014,2
1448,1448,282780,action,stick em up 2: paper adventures,Single-player,2.99,2015,2
1449,1449,282800,indie,100% orange juice,Single-player,6.99,2013,1
1450,1450,282900,rpg,hyperdimension neptunia re;birth1 / 超次次元ゲイム ネプテューヌre;birth1 / 超次次元遊戲戰機少女重生1,Single-player,29.99,2015,2
1451,1451,283080,action,super chibi knight,Single-player,4.99,2015,2
1452,1452,283230,adventure,spoiler alert,Single-player,2.99,2014,0
1453,1453,283290,action,nosferatu: the wrath of malachi,Single-player,9.99,2003,2
1454,1454,283370,action,marine sharpshooter ii: jungle warfare,Single-player,9.99,2004,0
1455,1455,283430,action,litil divil,Single-player,9.99,1993,2
1456,1456,283640,action,salt and sanctuary,Single-player,17.99,2016,2
1457,1457,283660,action,rabbit hole 3d: steam edition,Single-player,2.99,2014,0
1458,1458,283680,action,astebreed: definitive edition,Single-player,19.99,2014,2
1459,1459,283880,adventure,heroines quest: the herald of ragnarok,Single-player,2.99,2014,2
1460,1460,283920,adventure,putt-putt® joins the parade,Single-player,6.99,1992,0
1461,1461,283940,adventure,freddi fish and the case of the missing kelp seeds,Single-player,6.99,1994,2
1462,1462,283960,adventure,pajama sam: no need to hide when its dark outside,Single-player,6.99,1996,1
1463,1463,283980,adventure,spy fox in dry cereal,Single-player,6.99,1997,2
1464,1464,284140,action,majestic nights,Single-player,4.99,2014,2
1465,1465,284160,racing,beamng.drive,Single-player,24.99,2015,1
1466,1466,284460,action,deadcore,Single-player,9.99,2014,2
1467,1467,284770,adventure,enigmatis 2: the mists of ravenwood,Single-player,9.99,2013,0
1468,1468,284930,action,speed kills,Single-player,9.99,2014,0
1469,1469,284950,casual,pixel puzzles: japan,Single-player,6.99,2014,0
1470,1470,285050,casual,showtime!,Single-player,5.99,2013,2
1471,1471,285160,action,lego® the hobbit™,Single-player,19.99,2014,0
1472,1472,285310,simulation,rollercoaster tycoon®: deluxe,Single-player,5.99,1999,0
1473,1473,285330,simulation,rollercoaster tycoon® 2: triple thrill pack,Single-player,9.99,2002,2
1474,1474,285440,action,crimzon clover world ignition,Single-player,9.99,2014,1
1475,1475,285480,strategy,the entente gold,Single-player,1.99,2003,0
1476,1476,285500,action,hard truck apocalypse / ex machina,Single-player,7.99,2005,1
1477,1477,285580,action,ace - arena: cyber evolution,Single-player,189.96,2014,2
1478,1478,285740,casual,kitty powers matchmaker,Single-player,9.99,2015,2
1479,1479,285820,action,action henk,Single-player,14.99,2015,2
1480,1480,285900,action,gang beasts,Multi-player,19.99,2017,2
1481,1481,285920,action,terratech,Single-player,19.99,2015,2
1482,1482,286040,action,dead effect,Single-player,4.99,2014,2
1483,1483,286080,action,thinking with time machine,Single-player,0.0,2014,1
1484,1484,286100,action,you have to win the game,Single-player,0.0,2012,2
1485,1485,286200,adventure,reignmaker,Single-player,14.99,2014,2
1486,1486,286340,adventure,farsky,Single-player,4.99,2014,2
1487,1487,286360,adventure,shadows on the vatican act i: greed,Single-player,6.99,2014,0
1488,1488,286500,adventure,"house of 1,000 doors: family secrets collectors edition",Single-player,9.99,2014,2
1489,1489,286570,racing,f1 2015,Single-player,39.99,2015,2
1490,1490,286660,action,avoid - sensory overload,Single-player,4.99,2014,2
1491,1491,286690,action,metro 2033 redux,Single-player,19.99,2014,2
1492,1492,286940,action,s.k.i.l.l. - special force 2 (shooter),Single-player,0.0,2013,1
1493,1493,287100,action,chaos domain,Single-player,9.99,2014,1
1494,1494,287120,action,ionball 2: ionstorm,Single-player,4.99,2014,2
1495,1495,287290,action,resident evil revelations 2 / biohazard revelations 2,Single-player,5.99,2015,0
1496,1496,287340,racing,colin mcrae rally,Single-player,6.99,2014,1
1497,1497,287390,action,metro: last light redux,Single-player,19.99,2014,2
1498,1498,287450,simulation,rise of nations: extended edition,Single-player,19.99,2014,0
1499,1499,287580,simulation,pandora: first contact,Single-player,29.99,2013,2
1500,1500,287700,action,metal gear solid v: the phantom pain,Single-player,19.99,2015,1
1501,1501,287840,action,ty the tasmanian tiger 4,Single-player,5.99,2015,2
1502,1502,287920,action,mortal online,MMO,0.0,2015,2
1503,1503,287980,indie,mini metro,Single-player,9.99,2015,2
1504,1504,288040,adventure,actual sunlight,Single-player,4.99,2014,0
1505,1505,288160,adventure,the room,Single-player,4.99,2014,2
1506,1506,288370,action,strike suit zero: directors cut,Single-player,19.99,2014,2
1507,1507,288470,rpg,fable anniversary,Single-player,34.99,2014,0
1508,1508,289090,adventure,ampu-tea,Single-player,4.99,2014,1
1509,1509,289130,rpg,endless legend™,Single-player,29.99,2014,2
1510,1510,289340,strategy,freight tycoon inc.,Single-player,4.99,2007,2
1511,1511,289460,casual,rc cars,Single-player,2.99,2003,2
1512,1512,289520,rpg,kings bounty: dark side,Single-player,12.99,2014,2
1513,1513,289600,rpg,marauder,Single-player,9.99,2009,2
1514,1514,289650,action,assassins creed® unity,Single-player,29.99,2014,2
1515,1515,289690,action,lara croft and the temple of osiris™,Single-player,19.99,2014,2
1516,1516,289760,action,rocketsrocketsrockets,Single-player,6.99,2015,2
1517,1517,289930,casual,transocean: the shipping company,Single-player,19.99,2014,2
1518,1518,290000,action,dubwars,Single-player,9.99,2016,2
1519,1519,290020,indie,logicbots,Single-player,19.99,2017,2
1520,1520,290080,action,life is feudal: your own,Multi-player,39.99,2015,2
1521,1521,290140,free to play,echo of soul,Multi-player,0.0,2015,1
1522,1522,290280,action,volt,Single-player,1.99,2014,2
1523,1523,290300,action,rebel galaxy,Single-player,19.99,2015,1
1524,1524,290340,adventure,armello,Single-player,19.99,2015,2
1525,1525,290490,action,the flock,Multi-player,16.99,2015,1
1526,1526,290530,action,clandestine,Single-player,19.99,2015,2
1527,1527,290650,action,time ramesside (a new reckoning),Single-player,4.99,2015,0
1528,1528,290730,casual,my lands: black gem hunting,Multi-player,0.0,2014,1
1529,1529,290770,action,the fall,Single-player,9.99,2014,2
1530,1530,290790,strategy,grey goo,Single-player,29.99,2015,2
1531,1531,290890,action,you must build a boat,Single-player,4.99,2015,0
1532,1532,290930,action,half-life 2: update,Single-player,0.0,2015,2
1533,1533,290990,casual,flower shop: summer in fairbrook,Single-player,14.99,2010,2
1534,1534,291010,action,the hat man: shadow ward,Single-player,1.99,2016,0
1535,1535,291250,action,jumpdrive,Single-player,9.99,2014,2
1536,1536,291270,action,vitrum,Single-player,1.99,2012,0
1537,1537,291370,indie,undead overlord,Single-player,14.99,2014,2
1538,1538,291410,free to play,duelyst,Single-player,0.0,2016,2
1539,1539,291480,action,warface,Multi-player,0.0,2014,0
1540,1540,291550,action,brawlhalla,Single-player,0.0,2017,0
1541,1541,291650,rpg,pillars of eternity,Single-player,29.99,2015,0
1542,1542,291910,action,firefighters 2014,Single-player,19.99,2014,2
1543,1543,291930,simulation,industry empire,Single-player,19.99,2014,0
1544,1544,292120,rpg,final fantasy® xiii,Single-player,15.99,2014,1
1545,1545,292140,rpg,final fantasy® xiii-2,Single-player,19.99,2014,0
1546,1546,292180,simulation,x-plane 10 global - 64 bit,Single-player,771.71,2014,2
1547,1547,292240,adventure,spy fox 2 some assembly required,Single-player,6.99,1999,2
1548,1548,292380,casual,racer 8,Single-player,4.99,2014,1
1549,1549,292390,action,realms of the haunting,Single-player,9.99,1996,2
1550,1550,292600,action,duet,Single-player,4.99,2015,2
1551,1551,292630,adventure,uriels chasm,Single-player,4.99,2014,1
1552,1552,292780,adventure,pajama sam 2: thunder and lightning arent so frightening,Single-player,6.99,1998,2
1553,1553,293180,action,overcast - walden and the werewolf,Single-player,0.99,2014,0
1554,1554,293240,action,cosmochoria,Single-player,9.99,2015,2
1555,1555,293260,free to play,card hunter,Single-player,0.0,2015,2
1556,1556,293320,adventure,coma: mortuary,Single-player,5.99,2014,1
1557,1557,293500,adventure,amazing world™,Single-player,0.0,2014,0
1558,1558,293540,action,guns and robots,Multi-player,0.0,2014,2
1559,1559,293680,adventure,cinders,Single-player,19.99,2012,0
1560,1560,293740,indie,road not taken,Single-player,14.99,2014,1
1561,1561,293760,simulation,automation - the car company tycoon game,Single-player,29.99,2015,2
1562,1562,293780,action,crawl,Single-player,14.99,2017,2
1563,1563,293840,action,cult of the wind,Multi-player,9.99,2014,2
1564,1564,293860,adventure,white noise online,Single-player,4.99,2014,2
1565,1565,293900,action,pivvot,Single-player,4.99,2014,2
1566,1566,293920,casual,spirited heart deluxe,Single-player,19.99,2011,2
1567,1567,294100,indie,rimworld,Single-player,29.99,2016,0
1568,1568,294140,action,they breathe,Single-player,1.99,2014,2
1569,1569,294160,free to play,galcon 2: galactic conquest,Multi-player,0.0,2014,1
1570,1570,294230,action,millie,Single-player,3.99,2014,1
1571,1571,294540,adventure,freddi fish 3: the case of the stolen conch shell,Single-player,6.99,1998,2
1572,1572,294570,adventure,freddi fish 5: the case of the creature of coral cove,Single-player,6.99,2001,2
1573,1573,294650,adventure,putt-putt® goes to the moon,Single-player,6.99,1993,2
1574,1574,294860,action,valkyria chronicles™,Single-player,19.99,2014,0
1575,1575,295490,action,schrödinger’s cat and the raiders of the lost quark,Single-player,9.99,2014,2
1576,1576,295550,free to play,royal quest,MMO,0.0,2014,2
1577,1577,295690,action,particle mace,Single-player,0.98,2015,1
1578,1578,295710,free to play,darkwind: war on wheels,MMO,0.0,2014,2
1579,1579,295770,action,rogue shooter: the fps roguelike,Single-player,4.99,2014,2
1580,1580,295790,action,never alone (kisima ingitchuna),Single-player,14.99,2014,2
1581,1581,295990,strategy,evopollution,Single-player,4.99,2014,2
1582,1582,296050,indie,battlepaths,Single-player,4.99,2012,2
1583,1583,296150,action,g-ball,Multi-player,0.99,2014,0
1584,1584,296240,adventure,the promised land,Single-player,6.99,2012,2
1585,1585,296300,action,ballistic overkill,Multi-player,11.99,2017,2
1586,1586,296470,indie,mount your friends,Single-player,4.99,2014,2
1587,1587,296490,action,gemcraft - chasing shadows,Single-player,9.99,2015,2
1588,1588,296570,rpg,lords of xulima,Single-player,19.99,2014,2
1589,1589,296650,action,the great jitters: pudding panic,Single-player,4.99,2014,2
1590,1590,296770,sports,real boxing™,Single-player,4.99,2014,2
1591,1591,296910,action,8bitboy™,Single-player,3.99,2014,2
1592,1592,296970,adventure,renowned explorers: international society,Single-player,19.99,2015,2
1593,1593,297000,rpg,heroes® of might &amp; magic® iii - hd edition,Single-player,14.99,2015,2
1594,1594,297110,casual,cosmic dj,Single-player,2.99,2014,2
1595,1595,297120,action,heavy bullets,Single-player,9.99,2014,0
1596,1596,297130,action,titan souls,Single-player,14.99,2015,2
1597,1597,297210,casual,famaze,Single-player,0.0,2014,1
1598,1598,297330,casual,arcadecraft,Single-player,9.99,2014,2
1599,1599,297350,adventure,the old city: leviathan,Single-player,5.99,2014,2
1600,1600,297490,indie,spy chameleon - rgb agent,Single-player,4.99,2014,2
1601,1601,297590,adventure,monsters ate my birthday cake,Single-player,7.99,2014,2
1602,1602,298030,strategy,total annihilation,Single-player,4.99,1997,2
1603,1603,298050,strategy,master of orion,Single-player,29.99,2016,2
1604,1604,298110,action,far cry® 4,Single-player,29.99,2014,1
1605,1605,298160,casual,eldevin,Multi-player,0.0,2014,2
1606,1606,298180,action,the desolate hope,Single-player,0.0,2014,0
1607,1607,298240,action,red crucible®: firestorm,Multi-player,0.0,2015,2
1608,1608,298260,adventure,only if,Single-player,0.0,2014,2
1609,1609,298340,action,flashout 2,Single-player,4.99,2014,2
1610,1610,298360,action,immortal defense,Single-player,9.99,2007,0
1611,1611,298400,action,knightmare tower,Single-player,3.99,2014,2
1612,1612,298520,action,orbital gear,Single-player,9.99,2014,2
1613,1613,298600,action,lovely planet,Single-player,5.99,2014,0
1614,1614,298630,action,the escapists,Single-player,17.99,2015,1
1615,1615,299030,action,blood: one unit whole blood,Single-player,4.99,1998,2
1616,1616,299260,action,commando jack,Single-player,9.99,2014,2
1617,1617,299360,action,block n load,Single-player,0.0,2015,1
1618,1618,299420,action,cubegun,Single-player,0.0,2014,0
1619,1619,299460,action,woodle tree adventures,Single-player,2.99,2014,1
1620,1620,299540,indie,heroes rise: the prodigy,Single-player,4.99,2012,2
1621,1621,299660,action,6180 the moon,Single-player,3.99,2014,2
1622,1622,299680,adventure,tengami,Single-player,4.99,2015,2
1623,1623,299720,casual,terrorhedron tower defense,Single-player,1.99,2014,2
1624,1624,299740,action,miscreated,Multi-player,19.99,2014,2
1625,1625,299780,adventure,noir syndrome,Single-player,6.99,2014,2
1626,1626,300040,action,divine souls f2p mmo,Single-player,0.0,2014,2
1627,1627,300080,free to play,total war battles: kingdom,Single-player,0.0,2016,2
1628,1628,300220,adventure,victim of xen,Single-player,3.99,2014,1
1629,1629,300300,casual,ichi,Single-player,4.99,2014,1
1630,1630,300340,action,lemma,Single-player,14.99,2015,1
1631,1631,300380,action,road redemption,Single-player,16.06,2017,2
1632,1632,300550,adventure,shadowrun: dragonfall - directors cut,Single-player,14.99,2014,2
1633,1633,300570,indie,infinifactory,Single-player,24.99,2015,2
1634,1634,300900,indie,hippocampal: the white sofa,Single-player,4.99,2014,1
1635,1635,300970,free to play,fiesta online na,MMO,0.0,2008,2
1636,1636,301120,simulation,eastside hockey manager,Single-player,19.99,2015,2
1637,1637,301190,action,frederic: resurrection of music,Single-player,2.99,2014,1
1638,1638,301460,action,electronic super joy: groove city,Single-player,4.99,2014,2
1639,1639,301520,action,robocraft,Multi-player,0.0,2017,2
1640,1640,301640,action,zombie army trilogy,Single-player,44.99,2015,0
1641,1641,301750,action,radical roach remastered,Single-player,6.99,2014,2
1642,1642,301760,action,disney•pixar cars 2: the video game,Single-player,19.99,2011,1
1643,1643,301860,adventure,submerged,Single-player,19.99,2015,2
1644,1644,301910,action,saints row: gat out of hell,Single-player,14.99,2015,2
1645,1645,301970,action,screencheat,Single-player,14.99,2014,2
1646,1646,302060,indie,trucks &amp; trailers,Single-player,4.99,2011,2
1647,1647,302080,indie,bus driver,Single-player,7.99,2007,2
1648,1648,302270,action,dungeon defenders eternity,Single-player,19.99,2014,2
1649,1649,302380,casual,floating point,Single-player,0.0,2014,2
1650,1650,302510,action,ryse: son of rome,Single-player,19.99,2014,0
1651,1651,302590,action,of guards and thieves,Multi-player,0.0,2016,2
1652,1652,302670,action,call to arms,Single-player,0.0,2016,2
1653,1653,302830,action,blockade 3d,Multi-player,0.0,2014,1
1654,1654,302970,indie,radiant defense,Single-player,4.99,2014,2
1655,1655,303210,adventure,the beginners guide,Single-player,9.99,2015,1
1656,1656,303390,action,dead bits,Single-player,0.99,2014,2
1657,1657,303800,adventure,the witcher adventure game,Single-player,9.99,2014,2
1658,1658,304030,free to play,archeage,Multi-player,0.0,2015,2
1659,1659,304050,action,trove,Online Multi-Player,0.0,2015,2
1660,1660,304240,action,resident evil / biohazard hd remaster,Single-player,19.99,2015,1
1661,1661,304350,casual,wildlife park 2,Single-player,6.99,2006,1
1662,1662,304410,casual,hexcells infinite,Single-player,4.99,2014,2
1663,1663,304500,casual,rooms: the main building,Single-player,9.99,2014,0
1664,1664,304650,adventure,sunless sea,Single-player,18.99,2015,2
1665,1665,304670,casual,aeon command,Single-player,2.99,2014,2
1666,1666,304730,casual,train fever,Single-player,19.99,2014,2
1667,1667,304910,action,sky gamblers: storm raiders,Single-player,9.99,2015,2
1668,1668,304930,action,unturned,Single-player,0.0,2017,1
1669,1669,304950,adventure,castaway paradise - town building sim,Single-player,14.99,2015,2
1670,1670,305050,action,outland,Single-player,9.99,2014,2
1671,1671,305070,action,fist of awesome,Single-player,3.99,2014,2
1672,1672,305260,free to play,battle islands,Single-player,0.0,2014,0
1673,1673,305380,action,blue estate the game,Single-player,12.99,2015,2
1674,1674,305620,adventure,the long dark,Single-player,34.99,2017,2
1675,1675,305920,adventure,another perspective,Single-player,5.99,2014,0
1676,1676,305960,action,dragon: the game,Single-player,17.99,2014,2
1677,1677,305980,action,heavy fire: afghanistan,Single-player,2.99,2014,0
1678,1678,306020,action,bloons td 5,Single-player,9.99,2014,2
1679,1679,306130,massively multiplayer,the elder scrolls® online: tamriel unlimited™,MMO,19.99,2014,2
1680,1680,306550,indie,runers,Single-player,9.99,2014,2
1681,1681,306660,indie,ultimate general: gettysburg,Single-player,14.99,2014,2
1682,1682,306670,action,overlord: fellowship of evil,Single-player,18.99,2015,0
1683,1683,307070,adventure,memories of a vagabond,Single-player,4.99,2014,2
1684,1684,307130,action,asteria,Single-player,4.99,2014,2
1685,1685,307170,action,borealis,Single-player,4.99,2014,1
1686,1686,307290,adventure,velvet sundown,Multi-player,0.0,2014,2
1687,1687,307340,action,platypus,Single-player,6.99,2004,2
1688,1688,307640,rpg,stick rpg 2: directors cut,Single-player,19.99,2011,2
1689,1689,307670,adventure,hard west,Single-player,19.99,2015,2
1690,1690,307690,action,sleeping dogs: definitive edition,Single-player,29.99,2014,2
1691,1691,307780,action,mortal kombat x,Single-player,19.99,2015,2
1692,1692,307880,action,savage lands,Single-player,14.99,2015,2
1693,1693,307990,casual,wildlife park 2 - fantasy,Single-player,0.99,2013,2
1694,1694,308270,simulation,buzz aldrins space program manager,Single-player,29.99,2014,2
1695,1695,308420,action,ziggurat,Single-player,14.99,2014,2
1696,1696,310070,indie,the nightmare cooperative,Single-player,4.99,2014,1
1697,1697,310080,casual,hatoful boyfriend,Single-player,9.99,2014,1
1698,1698,310360,adventure,higurashi when they cry hou - ch.1 onikakushi,Single-player,5.99,2015,1
1699,1699,310370,free to play,the way of life free edition,Single-player,0.0,2016,2
1700,1700,310380,action,fractured space,Single-player,0.0,2016,0
1701,1701,310470,simulation,grand ages: medieval,Single-player,19.99,2015,2
1702,1702,310700,action,super win the game,Single-player,7.99,2014,2
1703,1703,310740,action,neon struct,Single-player,17.99,2015,2
1704,1704,310790,action,geometry wars™ 3: dimensions evolved,Single-player,14.99,2014,2
1705,1705,310850,action,onikira - demon killer,Single-player,13.99,2015,1
1706,1706,310890,action,breach &amp; clear: deadline rebirth (2016),Single-player,9.99,2015,2
1707,1707,310950,action,street fighter v,Single-player,39.99,2016,1
1708,1708,311140,action,the stalin subway,Single-player,3.99,2006,0
1709,1709,311190,action,super panda adventures,Single-player,2.99,2014,1
1710,1710,311210,action,call of duty®: black ops iii,Single-player,59.99,2015,2
1711,1711,311310,action,naval action,Multi-player,39.99,2016,1
1712,1712,311340,action,metal gear solid v: ground zeroes,Single-player,19.99,2014,2
1713,1713,311400,action,ocean city racing: redux,Single-player,2.99,2016,2
1714,1714,311480,action,vertical drop heroes hd,Single-player,6.99,2014,0
1715,1715,311560,action,assassin’s creed® rogue,Single-player,19.99,2015,2
1716,1716,311690,action,enter the gungeon,Single-player,14.99,2016,0
1717,1717,311730,action,dead or alive 5 last round: core fighters,Single-player,0.0,2015,1
1718,1718,311870,action,super trench attack!,Single-player,4.99,2014,2
1719,1719,311910,simulation,dig it! - a digger simulator,Single-player,17.99,2014,0
1720,1720,312010,action,bird assassin,Single-player,1.99,2011,2
1721,1721,312150,action,wild warfare,Multi-player,2.99,2014,2
1722,1722,312210,action,the fifth day,Single-player,14.99,2014,2
1723,1723,312280,casual,simply chess,Single-player,0.0,2015,2
1724,1724,312530,action,duck game,Single-player,12.99,2015,2
1725,1725,312630,indie,otttd,Single-player,7.99,2014,2
1726,1726,312720,casual,khet 2.0,Single-player,9.99,2014,1
1727,1727,312750,rpg,final fantasy iv,Single-player,15.99,2014,2
1728,1728,312780,action,way of the samurai 4,Single-player,24.99,2015,2
1729,1729,312840,adventure,fahrenheit: indigo prophecy remastered,Single-player,9.99,2015,0
1730,1730,312990,action,the expendabros,Single-player,0.0,2014,1
1731,1731,313010,simulation,cities xxl,Steam Achievements,9.99,2015,1
1732,1732,313020,adventure,soul gambler,Single-player,2.99,2013,1
1733,1733,313040,action,pixel hunter,Single-player,2.99,2014,0
1734,1734,313080,action,the masterplan,Single-player,19.99,2015,0
1735,1735,313120,adventure,stranded deep,Single-player,14.99,2015,2
1736,1736,313160,simulation,farming simulator 15,Single-player,19.99,2014,2
1737,1737,313340,casual,mountain,Single-player,0.99,2014,0
1738,1738,313590,action,boo bunny plague,Single-player,1.99,2014,2
1739,1739,313690,action,lego® batman™3: beyond gotham,Single-player,19.99,2014,0
1740,1740,314010,action,boid,Single-player,0.0,2016,2
1741,1741,314020,adventure,morphopolis,Single-player,3.99,2014,2
