,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
1338,269350,1,1411,10,9.99,2014,2
1339,269490,0,194,10,7.99,2014,2
1340,269770,0,1888,10,14.99,2015,2
1341,269790,1,661,10,14.99,2014,2
1342,269810,0,2012,10,1.99,2014,0
1343,270090,0,1,10,3.99,2014,1
1344,270150,0,1835,10,14.99,2015,0
1345,270170,6,586,10,0.0,2014,0
1346,270210,7,1361,10,9.99,2016,2
1347,270270,0,891,10,11.99,2016,2
1348,270370,6,1220,10,0.0,2014,0
1349,270450,0,1800,10,9.99,2015,2
1350,270490,1,2227,10,4.99,2014,2
1351,270510,0,741,10,9.99,2014,2
1352,270550,0,2609,10,1.99,2014,2
1353,270570,1,1774,10,0.99,2012,2
1354,270630,0,1032,10,4.99,2014,2
1355,270880,7,99,10,19.99,2016,2
1356,270942,2,182,10,14.99,2014,2
1357,271240,7,1520,10,19.99,2016,2
1358,271360,11,1124,10,9.99,2015,2
1359,271500,0,1969,10,2.99,2008,1
1360,271520,0,1271,6,19.99,2014,1
1361,271570,0,1998,6,9.99,2014,1
1362,271590,0,961,10,39.99,2015,1
1363,271640,0,1089,10,9.99,2014,1
1364,271860,7,2118,10,4.99,2014,1
1365,271900,4,1056,10,2.99,2014,2
1366,272060,1,1894,10,0.0,2014,2
1367,272510,0,1456,10,29.99,2014,1
1368,272600,1,593,10,6.99,2014,2
1369,272890,7,2487,10,9.99,2014,1
1370,273110,0,460,10,0.0,2014,2
1371,273350,0,765,10,0.0,2015,2
1372,273500,0,1560,10,1.99,2015,2
1373,273770,11,911,10,2.99,2014,0
1374,273840,9,2083,10,14.99,2015,1
1375,273940,11,2515,10,9.99,2014,0
1376,274170,0,1079,10,14.99,2015,0
1377,274190,0,303,10,14.99,2015,1
1378,274230,0,1821,10,12.99,2015,0
1379,274250,7,1521,10,12.99,2014,2
1380,274270,0,1496,10,12.99,2015,2
1381,274290,1,947,10,9.99,2014,1
1382,274310,7,96,10,9.99,2014,0
1383,274350,1,669,10,9.99,2015,2
1384,274500,0,301,10,19.99,2016,2
1385,274560,0,1775,10,4.99,2014,2
1386,274620,0,1953,6,0.0,2017,0
1387,274900,0,1430,10,0.99,2014,2
1388,274920,2,781,11,14.99,2015,1
1389,274940,0,587,10,19.99,2014,2
1390,274980,7,1129,10,9.99,2014,2
1391,275100,1,1918,10,14.99,2015,2
1392,275180,1,458,10,14.99,2014,2
1393,275200,0,2543,10,14.99,2015,0
1394,275390,0,983,10,14.99,2014,2
1395,275490,0,345,10,6.99,2014,1
1396,275510,13,2620,10,12.99,2014,2
1397,275530,0,2619,10,6.99,2014,2
1398,275610,0,2522,10,9.99,2014,1
1399,275670,7,2003,10,14.99,2014,2
1400,275850,0,1489,10,59.99,2016,2
1401,276340,4,1441,10,9.99,2014,2
1402,276810,10,1413,10,39.99,2015,2
1403,277430,0,1019,10,2.99,2014,2
1404,277450,13,1118,10,4.99,2005,2
1405,277460,13,1658,10,4.99,2003,2
1406,277520,0,82,10,14.99,2015,2
1407,277590,0,151,10,14.99,2014,0
1408,277930,1,2423,10,0.0,2014,1
1409,278080,0,694,10,49.99,2014,0
1410,278360,1,34,10,12.99,2014,2
1411,278460,4,1957,10,14.99,2014,2
1412,278490,1,177,10,9.99,2014,0
1413,278620,0,2346,10,9.99,2014,2
1414,278910,7,1139,10,0.0,2015,2
1415,278970,0,610,6,9.99,2015,2
1416,279160,0,2442,10,6.99,2014,2
1417,279260,1,1777,10,5.99,2014,0
1418,279420,4,917,10,9.99,2014,2
1419,279520,0,1716,10,4.99,2014,0
1420,279720,10,2235,10,6.99,2004,2
1421,280010,0,991,6,3.99,2015,0
1422,280040,0,36,10,9.99,2014,2
1423,280180,0,1082,10,19.99,2017,2
1424,280220,7,472,10,14.99,2014,2
1425,280520,0,471,10,14.99,2016,2
1426,280600,0,273,10,12.99,2015,2
1427,280740,0,130,10,4.99,2014,2
1428,280910,0,2153,10,3.99,2014,1
1429,280930,0,212,10,4.99,2014,0
1430,281050,0,2474,10,0.0,2014,2
1431,281200,1,31,10,9.99,2016,2
1432,281220,0,274,10,9.99,2014,2
1433,281370,7,1729,10,1.99,2014,2
1434,281410,0,2435,10,9.99,2008,0
1435,281610,13,1074,10,49.99,2016,2
1436,281820,0,770,10,8.99,2011,0
1437,281990,11,2079,10,39.99,2016,2
1438,282010,0,351,10,9.99,1997,1
1439,282050,9,1434,10,29.99,2015,2
1440,282070,1,2329,10,19.99,2014,0
1441,282140,0,1986,10,29.99,2015,0
1442,282400,11,2129,10,9.99,2004,2
1443,282440,0,1700,10,9.99,2010,0
1444,282560,11,1815,10,14.99,2016,2
1445,282660,14,706,6,0.0,2006,2
1446,282740,0,1546,10,0.0,2014,2
1447,282760,4,396,10,4.99,2014,2
1448,282780,0,2080,10,2.99,2015,2
1449,282800,7,3,10,6.99,2013,1
1450,282900,10,1097,10,29.99,2015,2
1451,283080,0,2113,10,4.99,2015,2
1452,283230,1,2025,10,2.99,2014,0
1453,283290,0,1495,10,9.99,2003,2
1454,283370,0,1333,10,9.99,2004,0
1455,283430,0,1268,10,9.99,1993,2
1456,283640,0,1860,10,17.99,2016,2
1457,283660,0,1707,10,2.99,2014,0
1458,283680,0,162,10,19.99,2014,2
1459,283880,1,1053,10,2.99,2014,2
1460,283920,1,1691,10,6.99,1992,0
1461,283940,1,880,10,6.99,1994,2
1462,283960,1,1576,10,6.99,1996,1
1463,283980,1,2034,10,6.99,1997,2
1464,284140,0,1319,10,4.99,2014,2
1465,284160,9,218,10,24.99,2015,1
1466,284460,0,555,10,9.99,2014,2
1467,284770,1,734,10,9.99,2013,0
1468,284930,0,2014,10,9.99,2014,0
1469,284950,4,1616,10,6.99,2014,0
1470,285050,4,1932,10,5.99,2013,2
1471,285160,0,1246,10,19.99,2014,0
1472,285310,11,1818,10,5.99,1999,0
1473,285330,11,1816,10,9.99,2002,2
1474,285440,0,476,10,9.99,2014,1
1475,285480,13,2216,10,1.99,2003,0
1476,285500,0,1026,10,7.99,2005,1
1477,285580,0,44,10,189.96,2014,2
1478,285740,4,1204,10,9.99,2015,2
1479,285820,0,49,10,14.99,2015,2
1480,285900,0,914,6,19.99,2017,2
1481,285920,0,2177,10,19.99,2015,2
1482,286040,0,537,10,4.99,2014,2
1483,286080,0,2326,10,0.0,2014,1
1484,286100,0,2614,10,0.0,2012,2
1485,286200,1,1750,10,14.99,2014,2
1486,286340,1,808,10,4.99,2014,2
1487,286360,1,1911,10,6.99,2014,0
1488,286500,1,1081,10,9.99,2014,2
1489,286570,9,776,10,39.99,2015,2
1490,286660,0,179,10,4.99,2014,2
1491,286690,0,1382,10,19.99,2014,2
1492,286940,0,1844,10,0.0,2013,1
1493,287100,0,374,10,9.99,2014,1
1494,287120,0,1148,10,4.99,2014,2
1495,287290,0,1764,10,5.99,2015,0
1496,287340,9,419,10,6.99,2014,1
1497,287390,0,1383,10,19.99,2014,2
1498,287450,11,1786,10,19.99,2014,0
1499,287580,11,1578,10,29.99,2013,2
1500,287700,0,1378,10,19.99,2015,1
1501,287840,0,2432,10,5.99,2015,2
1502,287920,0,1417,5,0.0,2015,2
1503,287980,7,1394,10,9.99,2015,2
1504,288040,1,50,10,4.99,2014,0
1505,288160,1,2280,10,4.99,2014,2
1506,288370,0,2096,10,19.99,2014,2
1507,288470,10,779,10,34.99,2014,0
1508,289090,1,106,10,4.99,2014,1
1509,289130,10,728,10,29.99,2014,2
1510,289340,13,885,10,4.99,2007,2
1511,289460,4,1727,10,2.99,2003,2
1512,289520,10,1199,10,12.99,2014,2
1513,289600,10,1331,10,9.99,2009,2
1514,289650,0,153,10,29.99,2014,2
1515,289690,0,1222,10,19.99,2014,2
1516,289760,0,1807,10,6.99,2015,2
1517,289930,4,2400,10,19.99,2014,2
1518,290000,0,671,10,9.99,2016,2
1519,290020,7,1273,10,19.99,2017,2
1520,290080,0,1256,6,39.99,2015,2
1521,290140,6,707,6,0.0,2015,1
1522,290280,0,2503,10,1.99,2014,2
1523,290300,0,1735,10,19.99,2015,1
1524,290340,1,147,10,19.99,2015,2
1525,290490,0,2225,6,16.99,2015,1
1526,290530,0,404,10,19.99,2015,2
1527,290650,0,2339,10,4.99,2015,0
1528,290730,4,1438,6,0.0,2014,1
1529,290770,0,2220,10,9.99,2014,2
1530,290790,13,974,10,29.99,2015,2
1531,290890,0,2615,10,4.99,2015,0
1532,290930,0,1014,10,0.0,2015,2
1533,290990,4,856,10,14.99,2010,2
1534,291010,0,2234,10,1.99,2016,0
1535,291250,0,1174,10,9.99,2014,2
1536,291270,0,2499,10,1.99,2012,0
1537,291370,7,2448,10,14.99,2014,2
1538,291410,6,674,10,0.0,2016,2
1539,291480,0,2516,6,0.0,2014,0
1540,291550,0,295,10,0.0,2017,0
1541,291650,10,1606,10,29.99,2015,0
1542,291910,0,836,10,19.99,2014,2
1543,291930,11,1123,10,19.99,2014,0
1544,292120,10,829,10,15.99,2014,1
1545,292140,10,830,10,19.99,2014,0
1546,292180,11,2599,10,771.71,2014,2
1547,292240,1,2033,10,6.99,1999,2
1548,292380,4,1711,10,4.99,2014,1
1549,292390,0,1733,10,9.99,1996,2
1550,292600,0,675,10,4.99,2015,2
1551,292630,1,2469,10,4.99,2014,1
1552,292780,1,1575,10,6.99,1998,2
1553,293180,0,1562,10,0.99,2014,0
1554,293240,0,453,10,9.99,2015,2
1555,293260,6,347,10,0.0,2015,2
1556,293320,1,421,10,5.99,2014,1
1557,293500,1,98,10,0.0,2014,0
1558,293540,0,994,6,0.0,2014,2
1559,293680,1,395,10,19.99,2012,0
1560,293740,7,1797,10,14.99,2014,1
1561,293760,11,173,10,29.99,2015,2
1562,293780,0,468,10,14.99,2017,2
1563,293840,0,501,6,9.99,2014,2
1564,293860,1,2546,10,4.99,2014,2
1565,293900,0,1610,10,4.99,2014,2
1566,293920,4,2022,10,19.99,2011,2
1567,294100,7,1783,10,29.99,2016,0
1568,294140,0,2320,10,1.99,2014,2
1569,294160,6,906,6,0.0,2014,1
1570,294230,0,1391,10,3.99,2014,1
1571,294540,1,878,10,6.99,1998,2
1572,294570,1,879,10,6.99,2001,2
1573,294650,1,1690,10,6.99,1993,2
1574,294860,0,2472,10,19.99,2014,0
1575,295490,0,1876,10,9.99,2014,2
1576,295550,6,1825,5,0.0,2014,2
1577,295690,0,1585,10,0.98,2015,1
1578,295710,6,526,5,0.0,2014,2
1579,295770,0,1812,10,4.99,2014,2
1580,295790,0,1477,10,14.99,2014,2
1581,295990,13,766,10,4.99,2014,2
1582,296050,7,211,10,4.99,2012,2
1583,296150,0,898,6,0.99,2014,0
1584,296240,1,2275,10,6.99,2012,2
1585,296300,0,190,6,11.99,2017,2
1586,296470,7,1422,10,4.99,2014,2
1587,296490,0,925,10,9.99,2015,2
1588,296570,10,1283,10,19.99,2014,2
1589,296650,0,2232,10,4.99,2014,2
1590,296770,12,1728,10,4.99,2014,2
1591,296910,0,23,10,3.99,2014,2
1592,296970,1,1755,10,19.99,2015,2
1593,297000,10,1052,10,14.99,2015,2
1594,297110,4,452,10,2.99,2014,2
1595,297120,0,1036,10,9.99,2014,0
1596,297130,0,2349,10,14.99,2015,2
1597,297210,4,797,10,0.0,2014,1
1598,297330,4,133,10,9.99,2014,2
1599,297350,1,2270,10,5.99,2014,2
1600,297490,7,2032,10,4.99,2014,2
1601,297590,1,1408,10,7.99,2014,2
1602,298030,13,2375,10,4.99,1997,2
1603,298050,13,1344,10,29.99,2016,2
1604,298110,0,802,10,29.99,2014,1
1605,298160,4,713,6,0.0,2014,2
1606,298180,0,2210,10,0.0,2014,0
1607,298240,0,1739,6,0.0,2015,2
1608,298260,1,1537,10,0.0,2014,2
1609,298340,0,847,10,4.99,2014,2
1610,298360,0,1116,10,9.99,2007,0
1611,298400,0,1208,10,3.99,2014,2
1612,298520,0,1541,10,9.99,2014,2
1613,298600,0,1291,10,5.99,2014,0
1614,298630,0,2217,10,17.99,2015,1
1615,299030,0,271,10,4.99,1998,2
1616,299260,0,430,10,9.99,2014,2
1617,299360,0,262,10,0.0,2015,1
1618,299420,0,496,10,0.0,2014,0
1619,299460,0,2568,10,2.99,2014,1
1620,299540,7,1051,10,4.99,2012,2
1621,299660,0,20,10,3.99,2014,2
1622,299680,1,2172,10,4.99,2015,2
1623,299720,4,2178,10,1.99,2014,2
1624,299740,0,1400,6,19.99,2014,2
1625,299780,1,1493,10,6.99,2014,2
1626,300040,0,626,10,0.0,2014,2
1627,300080,6,2376,10,0.0,2016,2
1628,300220,1,2489,10,3.99,2014,1
1629,300300,4,1110,10,4.99,2014,1
1630,300340,0,1249,10,14.99,2015,1
1631,300380,0,1798,10,16.06,2017,2
1632,300550,1,1909,10,14.99,2014,2
1633,300570,7,1127,10,24.99,2015,2
1634,300900,7,1061,10,4.99,2014,1
1635,300970,6,818,5,0.0,2008,2
1636,301120,11,705,10,19.99,2015,2
1637,301190,0,881,10,2.99,2014,1
1638,301460,0,717,10,4.99,2014,2
1639,301520,0,1799,6,0.0,2017,2
1640,301640,0,2631,10,44.99,2015,0
1641,301750,0,1714,10,6.99,2014,2
1642,301760,0,623,10,19.99,2011,1
1643,301860,1,2106,10,19.99,2015,2
1644,301910,0,1856,10,14.99,2015,2
1645,301970,0,1880,10,14.99,2014,2
1646,302060,7,2420,10,4.99,2011,2
1647,302080,7,319,10,7.99,2007,2
1648,302270,0,678,10,19.99,2014,2
1649,302380,4,855,10,0.0,2014,2
1650,302510,0,1843,10,19.99,2014,0
1651,302590,0,1516,6,0.0,2016,2
1652,302670,0,341,10,0.0,2016,2
1653,302830,0,263,6,0.0,2014,1
1654,302970,7,1713,10,4.99,2014,2
1655,303210,1,2190,10,9.99,2015,1
1656,303390,0,536,10,0.99,2014,2
1657,303800,1,2307,10,9.99,2014,2
1658,304030,6,135,6,0.0,2015,2
1659,304050,0,2418,7,0.0,2015,2
1660,304240,0,1759,10,19.99,2015,1
1661,304350,4,2552,10,6.99,2006,1
1662,304410,4,1055,10,4.99,2014,2
1663,304500,4,1823,10,9.99,2014,0
1664,304650,1,2111,10,18.99,2015,2
1665,304670,4,61,10,2.99,2014,2
1666,304730,4,2393,10,19.99,2014,2
1667,304910,0,1956,10,9.99,2015,2
1668,304930,0,2466,10,0.0,2017,1
1669,304950,1,355,10,14.99,2015,2
1670,305050,0,1558,10,9.99,2014,2
1671,305070,0,841,10,3.99,2014,2
1672,305260,6,205,10,0.0,2014,0
1673,305380,0,279,10,12.99,2015,2
1674,305620,1,2255,10,34.99,2017,2
1675,305920,1,123,10,5.99,2014,0
1676,305960,0,656,10,17.99,2014,2
1677,305980,0,1037,10,2.99,2014,0
1678,306020,0,277,10,9.99,2014,2
1679,306130,8,2215,5,19.99,2014,2
1680,306550,7,1833,10,9.99,2014,2
1681,306660,7,2440,10,14.99,2014,2
1682,306670,0,1566,10,18.99,2015,0
1683,307070,1,1366,10,4.99,2014,2
1684,307130,0,163,10,4.99,2014,2
1685,307170,0,288,10,4.99,2014,1
1686,307290,1,2482,6,0.0,2014,2
1687,307340,0,1630,10,6.99,2004,2
1688,307640,10,2081,10,19.99,2011,2
1689,307670,1,1027,10,19.99,2015,2
1690,307690,0,1962,10,29.99,2014,2
1691,307780,0,1416,10,19.99,2015,2
1692,307880,0,1869,10,14.99,2015,2
1693,307990,4,2553,10,0.99,2013,2
1694,308270,11,322,10,29.99,2014,2
1695,308420,0,2629,10,14.99,2014,2
1696,310070,7,2268,10,4.99,2014,1
1697,310080,4,1030,10,9.99,2014,1
1698,310360,1,1060,10,5.99,2015,1
1699,310370,6,2305,10,0.0,2016,2
1700,310380,0,874,10,0.0,2016,0
1701,310470,11,958,10,19.99,2015,2
1702,310700,0,2126,10,7.99,2014,2
1703,310740,0,1473,10,17.99,2015,2
1704,310790,0,932,10,14.99,2014,2
1705,310850,0,1536,10,13.99,2015,1
1706,310890,0,297,10,9.99,2015,2
1707,310950,0,2088,10,39.99,2016,1
1708,311140,0,2293,10,3.99,2006,0
1709,311190,0,2122,10,2.99,2014,1
1710,311210,0,337,10,59.99,2015,2
1711,311310,0,1459,6,39.99,2016,1
1712,311340,0,1377,10,19.99,2014,2
1713,311400,0,1510,10,2.99,2016,2
1714,311480,0,2486,10,6.99,2014,0
1715,311560,0,160,10,19.99,2015,2
1716,311690,0,736,10,14.99,2016,0
1717,311730,0,542,10,0.0,2015,1
1718,311870,0,2125,10,4.99,2014,2
1719,311910,11,609,10,17.99,2014,0
1720,312010,0,242,10,1.99,2011,2
1721,312150,0,2551,6,2.99,2014,2
1722,312210,0,2222,10,14.99,2014,2
1723,312280,4,1949,10,0.0,2015,2
1724,312530,0,672,10,12.99,2015,2
1725,312630,7,1552,10,7.99,2014,2
1726,312720,4,1184,10,9.99,2014,1
1727,312750,10,822,10,15.99,2014,2
1728,312780,0,2540,10,24.99,2015,2
1729,312840,1,786,10,9.99,2015,0
1730,312990,0,2219,10,0.0,2014,1
1731,313010,11,400,11,9.99,2015,1
1732,313020,1,1994,10,2.99,2013,1
1733,313040,0,1613,10,2.99,2014,0
1734,313080,0,2260,10,19.99,2015,0
1735,313120,1,2086,10,14.99,2015,2
1736,313160,11,805,10,19.99,2014,2
1737,313340,4,1423,10,0.99,2014,0
1738,313590,0,283,10,1.99,2014,2
1739,313690,0,1239,10,19.99,2014,0
1740,314010,0,281,10,0.0,2016,2
1741,314020,1,1414,10,3.99,2014,2
1742,314150,0,646,10,5.99,2015,1
1743,314160,11,1385,10,24.99,2006,2
1744,314230,0,1809,10,14.99,2014,2
1745,314240,1,1829,10,9.99,2016,2
1746,314300,0,499,6,7.99,2014,1
1747,314410,0,1722,10,11.99,2015,1
1748,314520,11,749,10,19.99,2015,2
1749,314660,0,1514,10,19.99,2015,2
1750,314970,6,66,10,0.0,2016,2
1751,314980,7,2135,10,19.99,2014,2
1752,315340,0,37,10,9.99,2014,2
1753,315430,0,1639,10,12.99,2014,2
1754,315600,9,861,10,4.99,2005,2
1755,315810,1,709,10,19.99,2015,2
1756,315840,0,366,10,15.99,2015,2
1757,315860,7,370,10,12.99,2015,2
1758,316010,6,1310,10,0.0,2015,2
1759,316260,0,620,10,19.99,2011,2
1760,316390,0,2152,5,0.0,2015,0
1761,316430,0,206,10,8.99,2015,2
1762,316660,0,2351,10,4.99,2014,2
1763,316720,4,1624,10,9.99,2004,0
1764,316790,1,979,10,14.99,2015,2
1765,316930,0,1202,10,9.99,2015,1
1766,317040,0,2272,10,9.99,1996,2
1767,317100,0,1758,10,24.99,2015,2
1768,317360,0,645,6,0.0,2014,1
1769,317400,0,1649,10,0.0,2015,2
1770,317410,0,420,10,0.0,2014,1
1771,317440,0,1702,10,9.99,2014,0
1772,317470,0,500,5,0.0,2014,2
1773,317510,0,229,10,1.99,2014,2
1774,317620,10,2001,10,29.99,2014,2
1775,317710,0,2479,10,7.99,2014,1
1776,317790,0,1776,10,0.0,2014,2
1777,317820,7,986,10,14.99,2015,2
1778,318020,13,48,10,29.99,2015,2
1779,318100,0,184,6,7.99,2014,1
1780,318130,7,639,10,9.99,2011,2
1781,318220,0,732,10,19.99,2014,2
1782,318230,0,447,10,14.99,2015,2
1783,318430,1,2039,10,1.99,2014,2
1784,318530,0,2558,10,14.99,2014,1
1785,318600,0,2224,10,14.99,2016,2
1786,319050,7,376,10,9.99,2015,0
1787,319080,0,619,10,19.99,2012,2
1788,319140,0,2605,10,9.99,2014,2
1789,319180,0,1631,10,6.99,2007,0
1790,319400,1,621,10,5.99,2011,2
1791,319450,1,377,10,14.99,2014,2
1792,319510,7,843,10,4.99,2014,0
1793,319550,4,2201,10,2.99,2014,0
1794,319560,7,1757,10,6.99,2014,1
1795,319570,0,1050,6,0.0,2015,2
1796,319630,0,1258,10,0.0,2015,2
1797,319730,0,957,10,0.0,2007,2
1798,319740,7,2317,10,14.99,2015,2
1799,319910,0,2410,10,21.99,2015,2
1800,319970,1,2211,10,3.99,2014,2
1801,320040,1,1412,10,14.99,2016,2
1802,320140,0,41,10,11.99,2015,2
1803,320340,1,454,10,9.99,2015,2
1804,320760,1,2355,10,14.99,2015,0
1805,321030,7,1528,10,3.99,2014,0
1806,321060,7,928,10,24.99,2014,2
1807,321360,0,1664,10,12.99,2015,2
1808,321410,11,427,10,79.99,2014,2
1809,321480,4,1941,10,0.0,2014,2
1810,321610,4,584,10,4.99,2011,0
1811,321830,0,369,10,9.99,2014,2
1812,321960,10,1390,10,49.99,2015,0
1813,321980,0,1028,10,14.99,2014,2
1814,322110,0,10,10,14.99,2017,2
1815,322170,0,930,10,3.99,2014,2
1816,322300,7,2279,6,19.99,2014,0
1817,322330,1,637,10,14.99,2016,1
1818,322500,0,2128,10,24.99,2016,2
1819,322520,0,695,10,49.99,2015,0
1820,322900,7,2513,10,6.99,2015,2
1821,322910,0,2523,10,14.99,2015,2
1822,322920,0,2316,10,9.99,2015,2
1823,322980,0,946,10,4.99,2013,2
1824,323240,0,2312,10,1.99,2014,2
1825,323370,0,2173,6,0.0,2015,2
1826,323380,0,2259,10,19.99,2015,2
1827,323450,0,94,10,9.99,2015,2
1828,323470,0,653,10,39.99,2015,0
1829,323580,0,1171,10,14.99,2015,2
1830,323610,11,26,10,4.99,2006,2
1831,323720,1,565,10,9.99,2015,2
1832,323850,0,1425,10,14.99,2016,2
1833,324080,0,1791,10,14.99,2014,2
1834,324120,1,2483,10,4.99,2014,2
1835,324160,1,405,10,49.99,2015,2
1836,324260,0,2501,10,14.99,2015,2
1837,324310,11,320,10,14.99,2016,2
1838,324570,0,1020,10,2.99,2014,2
1839,324610,1,2288,10,2.99,2014,0
1840,324680,13,1120,10,9.99,2003,2
1841,324810,0,2385,10,0.0,2016,0
1842,325090,1,566,10,4.99,2014,0
1843,325110,4,1872,10,6.99,2012,2
1844,325610,13,2377,10,44.99,2015,2
1845,326150,0,559,10,9.99,2014,2
1846,326160,8,1933,10,39.99,2014,0
1847,326410,0,2556,10,9.99,2015,1
1848,326460,0,1916,10,6.99,2015,1
1849,326480,1,1113,10,14.99,2013,1
1850,326670,10,2525,10,14.99,2015,0
1851,326720,0,1136,10,1.99,2014,2
1852,326990,0,567,10,5.99,2014,2
1853,327070,0,939,6,19.99,2016,2
1854,327090,0,1554,6,14.99,2015,0
1855,327220,1,118,10,19.99,2015,2
1856,327410,1,30,10,3.99,2014,2
1857,327500,0,2624,10,9.99,2015,2
1858,327520,0,2402,10,14.99,2015,2
1859,327640,6,324,10,0.0,2015,2
1860,327670,7,1153,10,14.99,2015,2
1861,327740,0,2412,10,9.99,2003,2
1862,327860,0,1859,10,14.99,2014,2
1863,327890,0,1104,10,12.99,2015,0
1864,327950,1,2144,10,6.99,1989,2
1865,328060,0,2161,10,0.0,2015,1
1866,328070,0,1746,6,9.99,2014,2
1867,328220,7,2550,10,16.99,2015,2
1868,328500,7,1654,10,3.99,2014,1
1869,328830,0,1831,10,19.99,2014,2
1870,328940,7,2209,10,14.99,2015,2
1871,329050,0,604,10,24.99,2015,1
1872,329110,0,927,10,0.0,2014,2
1873,329130,0,1734,10,14.99,2015,2
1874,329440,1,1990,10,29.99,2015,0
1875,329490,0,1603,10,11.99,2015,0
1876,329650,0,1448,10,6.99,1998,1
1877,329830,1,2263,10,1.99,2014,0
1878,330100,0,290,10,14.99,2016,2
1879,330350,0,1801,10,4.99,2014,2
1880,330390,10,965,10,19.99,2015,2
1881,330470,7,1561,10,4.99,2014,0
1882,330570,0,1492,10,9.99,2015,1
1883,330580,0,1915,10,2.99,2015,2
1884,330820,1,9,10,19.99,2015,2
1885,330830,1,2158,10,24.99,2014,2
1886,330840,1,910,10,29.99,2014,1
1887,331120,0,1590,10,0.0,2014,0
1888,331160,1,622,10,19.99,2006,2
1889,331190,0,1346,10,9.99,2015,2
1890,331200,1,967,10,4.99,2015,1
1891,331220,0,2322,9,7.99,2014,2
1892,331440,0,244,10,3.99,2014,2
1893,331470,1,756,10,0.0,2014,2
1894,331500,0,769,10,12.99,2015,2
1895,331600,0,1532,10,39.99,2015,0
1896,331670,4,2241,10,24.99,2014,2
1897,332070,1,1875,5,0.0,2014,1
1898,332250,0,2267,10,12.99,2015,2
1899,332310,1,1247,10,29.99,2017,1
1900,332400,0,936,10,4.99,2015,1
1901,332500,0,969,10,19.99,2015,2
1902,332540,7,2541,10,13.99,2017,2
1903,332570,1,97,10,15.99,2014,1
1904,332800,7,844,10,7.99,2014,1
1905,333250,0,870,10,7.99,2015,2
1906,333930,0,615,6,0.0,2015,0
1907,333950,0,1357,10,19.99,2015,1
1908,333980,0,79,10,29.99,2015,2
1909,334070,0,1038,10,9.99,2015,1
1910,334120,1,148,10,9.99,2015,1
1911,334210,0,866,10,14.99,2016,2
1912,334230,7,2383,6,4.99,2014,0
1913,335000,1,2374,10,11.99,2015,2
1914,335150,6,1309,10,0.0,2015,1
1915,335190,1,8,10,6.99,2015,2
1916,335240,6,2397,6,0.0,2015,1
1917,335300,0,515,10,39.99,2015,2
1918,335330,0,298,6,0.0,2012,0
1919,335430,0,981,6,0.0,2017,2
1920,335660,1,325,10,6.99,2011,1
1921,335670,1,1266,10,9.99,2014,1
1922,335820,1,663,5,0.0,2015,2
1923,335840,0,943,10,4.99,2015,1
1924,335890,7,1451,10,2.99,2014,2
1925,336100,0,1824,10,0.0,2014,2
1926,336380,1,367,10,0.99,2014,0
1927,336510,6,120,10,0.0,2013,0
1928,336520,6,1388,10,0.0,2015,1
1929,336610,0,1556,10,5.99,2014,2
1930,336670,6,1063,6,0.0,2015,2
1931,337000,0,597,10,59.99,2016,2
1932,337040,7,558,10,9.99,2014,0
1933,337070,14,611,11,19.99,2015,2
1934,337320,0,1574,10,14.99,2015,0
1935,337850,1,176,10,19.99,2015,2
1936,337950,6,2292,6,0.0,2016,0
1937,338000,0,708,10,0.0,2015,2
1938,338170,0,1724,6,8.99,2016,2
1939,338310,0,2514,10,19.99,2016,2
1940,338540,0,1462,6,0.0,2015,2
1941,339120,0,864,10,0.0,2014,2
1942,339190,1,554,10,19.99,2015,2
1943,339230,0,2630,10,19.99,2015,1
1944,339280,0,2093,10,0.0,2015,2
1945,339290,0,357,10,4.99,2015,0
1946,339340,0,1760,10,19.99,2016,0
1947,339350,7,388,10,9.99,2014,1
1948,339400,4,1834,10,9.99,2015,2
1949,339470,1,1768,10,0.99,2015,1
1950,339600,6,2478,6,0.0,2015,0
1951,339610,0,884,7,0.0,2015,2
1952,339800,7,1091,10,9.99,2015,1
1953,339910,0,2447,10,9.99,2015,1
1954,340050,0,2141,10,4.99,2015,0
1955,340150,7,195,10,9.99,2015,2
1956,340170,0,823,10,29.99,2015,2
1957,340300,1,2167,10,4.99,2015,1
1958,340340,4,633,10,2.99,2014,1
1959,340350,0,1703,10,0.0,2013,1
1960,340460,0,2011,10,0.0,2015,2
1961,340540,0,2165,10,0.0,2012,0
1962,340580,0,146,10,9.99,2017,2
1963,340810,0,568,5,0.0,2015,2
1964,341000,4,1303,10,14.99,2016,2
1965,341310,1,975,10,1.99,2015,1
1966,341500,0,342,10,1.99,2015,1
1967,341530,0,2065,9,3.99,2015,2
1968,341720,4,103,10,0.0,2015,2
1969,341940,0,1031,10,8.99,2015,1
1970,341980,0,624,10,4.99,2015,0
1971,342150,0,912,6,0.0,2017,1
1972,342200,0,1354,6,0.0,2015,0
1973,342300,0,2634,10,6.99,2015,0
1974,342370,0,754,10,0.0,2011,1
1975,342550,7,1602,10,14.99,2016,2
1976,342560,0,77,10,14.99,2015,2
1977,342570,0,1062,10,139.92,2015,0
1978,342580,4,4,10,2.99,2015,0
1979,342620,0,1157,10,9.99,2015,2
1980,342740,0,1862,6,2.99,2015,2
1981,342970,4,1618,10,3.99,2016,2
1982,342980,0,591,10,0.0,2015,0
1983,343000,1,2265,10,4.99,2001,2
